name,screen_name,text,polarity,subjectivity,label
Dr Money,iam24seven,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Collin Eaton,CollinEatonHC,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Javier Blas,JavierBlas2,The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKkuâ€_ https://t.co/WwgzbISqSi,-0.08,0.14,NEGATIVE
Bhayanak Puppy,BhayanakPuppy,"@HoeZaay Cost of eggs has gone up by 20% post demonetization, and your concern is this?",0,0,NEGATIVE
Nazareth Nirmal Roy,NazarethNirmal,"RT @vinaydokania: #VoteChorBJP s mantra..Keep ppl busy with cow beef politics, demonetization, communal riots and steal votes by riggingâ€_",-0.02,0.23,NEGATIVE
K. Elmer,KaeElmer,YouTube gun channels rocked by demonetization (VIDEOS) https://t.co/AWQNfNkAZ8,0,0,NEGATIVE
April Smith,AprilFilms,RT @ENCRofficial: Creators &amp; Influencers seek new paid platforms as Youtube's demonetization efforts begin -- https://t.co/2a6VwbEKfW,0.14,0.45,POSITIVE
Artur Terho,artur_terho,#AdsenseGate: The Truth About Youtube Demonetization https://t.co/tzGBdbAaOQ,0,0,NEGATIVE
CommonMan,nazrah,"RT @outburstindia: We are indifferent to INFLATION!We are indifferent to ill effects of Demonetization!We are indifferent to Farmers debtâ€_",-0.63,1,NEGATIVE
Sudarshan M,Sudarshan_Mlth,@frankdahiya24 @dhume @KanchanGupta Venezuela is a basket case. They are rioting there now due to starvation. Indiaâ€_ https://t.co/qAWYnV2zA4,-0.13,0.38,NEGATIVE
Steel 360 Magazine,360Steel,Demonetization Not to End Black Money But Impede Economy https://t.co/oOFbFaym4q,-0.17,0.43,NEGATIVE
VIKRANT,VasudevSeth,"@narendramodi Sir,Catch bank Employees who helped to convert black money during Demonetization as major culprits &amp;â€_ https://t.co/4Cw3RAN5z0",-0.05,0.47,NEGATIVE
Ajay Dahiya,frankdahiya24,@Sudarshan_Mlth @dhume @KanchanGupta May be you are right but the comparison of totally different society is not coâ€_ https://t.co/I1WUytoobg,0.14,0.57,POSITIVE
à_¬à__à¥_ à_¬à__à__à_° à_¸à_¿à_‚à__,PSR_NMORE,"U r wrong.After demonetization, now they get 2K notes. https://t.co/ertEh9K6rd",-0.5,0.9,NEGATIVE
Indrajith,Balaindrajith,"RT @outburstindia: We are indifferent to INFLATION!We are indifferent to ill effects of Demonetization!We are indifferent to Farmers debtâ€_",-0.63,1,NEGATIVE
Adwait,Tulapurkar,@BalakrishnanR @suchetadalal Sometimes get a feeling that demonetization thing was an excuse to benefit banks &amp; payâ€_ https://t.co/eHKvVGfmFz,-0.05,0.05,NEGATIVE
manoj jst manu,manojjstmanu,I liked a @YouTube video https://t.co/8VkPK40TtD Sonu Nigam reveals how demonetization affected singers | #RSMMA,0.6,0.8,POSITIVE
à®_à¯‹à®•à¯‡à®·à¯ç,lokeshc777,||r to #Demonetization.. Ends up with ***k to common people https://t.co/Q9V9qGir5J,-0.3,0.5,NEGATIVE
True Indian,goeltm_tg,"RT @outburstindia: We are indifferent to INFLATION!We are indifferent to ill effects of Demonetization!We are indifferent to Farmers debtâ€_",-0.63,1,NEGATIVE
pardeep kumar gupta,outburstindia,"We are indifferent to INFLATION!We are indifferent to ill effects of Demonetization!We are indifferent to Farmers debt!We are different.",-0.39,0.8,NEGATIVE
Jayan,jayancm,VK Sasikala faction paid Rs. 89 crores to voters in Chennai's RK Nagar By-Election. That's the effect of #Demonetization #BlackMoney,0,0,NEGATIVE
AHMEDHAROON,AHMEDKHAN02011,Sonu Nigam reveals how demonetization affected singers | #RSMMA https://t.co/oP27lTz8pk,0,0,NEGATIVE
James Jimmy Cieloha,jamesjimcie,RT @SpencerKarter: #ShameOnYou @WSJ for hurting #YouTube's #reputation. #Demonetization #AdsenseGate #PRnightmare #SaveYouTube #BoycottWSJ,0,0,NEGATIVE
yogaraja sekar,yoga23589,@narendramodi RK nagar elections is enough to prove that demonetization was a sham and u have failed miserably andâ€_ https://t.co/yqBPLn60Vx,-0.42,0.53,NEGATIVE
Snaves,Snaves_,"@thunderf00t Wait, that's what you were talking about? You think #kekistan is a response to YT demonetization? _Ÿ__â€çâ™‚ï¸èhttps://t.co/FmyT5X0H2N",0,0,NEGATIVE
Pradeep Agrawal,pkakolkata,Questioning SurgicalStrikes and Demonetization has lowered their prestige (whatever it was). But they want more. Grâ€_ https://t.co/ET6ssChcul,0.5,0.5,POSITIVE
CardFlash News,CardFlash,Indian Diaspora Prepaid Cards Lead Government Demonetization Mandate https://t.co/i1YbPXTdh4 #payments https://t.co/wUO774x1Aq,0,0,NEGATIVE
Ankur Mutreja,Ankur_Mutreja,The demonetization has been carried out in the most stupid way. I wonder why it has yet not been declared illegal! https://t.co/2QG2hjbTLk,-0.31,0.67,NEGATIVE
#à__à__à_°à__ #NationFirst,NationalOpinion,RT @Phirmi_Bodo: *S Gurumurthy* on how *Demonetization* has taken the cash component out of Real Estate transactions https://t.co/WyCgMSqcec,0.2,0.3,POSITIVE
Sanjeet Kumar,sanjeetkumarit,"RT @irfannooruddin: Demonetization comes to Washington, DC. Truly a hegemonic moment for Mr Modi. :) https://t.co/4ZTAFORjve",0.5,1,POSITIVE
byker7,bykerseven,"@HeerJeet @DiogenesLamp0 Demonetization has done more to help that minority, and every other Indian, than decades oâ€_ https://t.co/FeP24ALg8r",0.19,0.44,POSITIVE
Er. Biswanath sahoo,biswanath774,Sonu Nigam reveals how demonetization affected singers https://t.co/HOzZcTsxjG,0,0,NEGATIVE
Jesus,Xchus,RT @WorldOil: #India #oil demand shrinks for third month amid demonetization drag. Read more: https://t.co/iGqCg227u9,0.13,0.19,POSITIVE
sudarkodi,sudarkodi1609,"Google, YouTube Waging â€œDemonetizationâ€ù WAR on Alternative Media to Bankrupt Independent Journalism https://t.co/54CTcXHAke via @worldtruth",0,0.13,NEGATIVE
Anthony Grigorian,AnthonySenpai92,I liked a @YouTube video https://t.co/rbnXG8wYRT YouTube demonetization: Gun-related channels hit by demonetization campaign -,0.6,0.8,POSITIVE
Arpita,arpitasingh901,RT @adrenna9: @bsindia @ArchisMohan why did #demonetization not effect #Sensex #Nifty #NIFTYFUTURE #BSE #NSE? #corruption is everywhere. #Mâ€_,0,0,NEGATIVE
Morjai,Morjai1,@PMOIndia @narendramodi Demonetization has four effects 1. Increased corruption 2. Increased Inflation 3. Jobloss. 4. Low business,0,0.3,NEGATIVE
Girish,adrenna9,@bsindia @ArchisMohan why did #demonetization not effect #Sensex #Nifty #NIFTYFUTURE #BSE #NSE? #corruption is everâ€_ https://t.co/C34hqgv8kb,0,0,NEGATIVE
Troy Sloan,tsloan306,@thunderf00t Kekistan is merely a Joke that Sargon came up with to troll the UK census bureau.  Not related to current demonetization issues,-0.17,0.43,NEGATIVE
Steven,LongViewer,"@BQInvstTraining Define risk. My largest holdings are AMZN &amp; TSLA. 7% growth during demonetization, you're kiddingâ€_ https://t.co/ToRtTu7R7r",0,0,NEGATIVE
Sammy,sameer14th,@SitaramYechury @unnycartoonist objective of demonetization us met ...U keep on barking,0,0.1,NEGATIVE
Mathu,rbmathu,@ndtv Caught red handed? Its a proof of demonetization failure,-0.16,0.15,NEGATIVE
EscapeVelocity _Ÿê¸,EscapeVelo,RT @MargaretsBelly: Another take on the YT demonetization. For me I now put YT on a much lower priority under IRL paid work. https://t.co/aâ€_,0.2,0.2,POSITIVE
May-77,AlzankiMay,RT @WorldOil: #India #oil demand shrinks for third month amid demonetization drag. Read more: https://t.co/iGqCg227u9,0.13,0.19,POSITIVE
Surya Pratap Singh,sprsingh,"@PMOIndia @RBI no cash in any ATM of any bank at Bareilly, UP. Still hit by demonetization?",0,0,NEGATIVE
The Chakolebaaz,Chakolebaaz,@2014_ANewIndia Surgical strikes increased attacks on Army. Demonetization increased stone pelting. Lol,0.8,0.7,POSITIVE
Soumik Das,soumik7687,Sonu Nigam reveals how demonetization affected singers | #RSMMA https://t.co/9Yrq3Oe026,0,0,NEGATIVE
Sachin Rishi,rishitweetzz,Lot could b unearthed ..I guess d most since demonetization. D only investment here is property purchase. @IncomeTaxIndia stern action req.,0.2,0.53,POSITIVE
QueenOfTheLibtards_Ÿ‘‘,Turd_OH,"@thunderf00t Kekistan has NOTHING to do with the recent YT demonetization. Do your research, I thought you were a scientist.",0,0.25,NEGATIVE
Rohan,Idontfaqwithyou,"@desichorii1 we can understand the financial crisis of you PROSTITUTE'S and PIMPS which was triggered by the demonetization,cause GOVT. (1)",0,0,NEGATIVE
Raj Singh,iRajSingh28,I liked a @YouTube video https://t.co/EcQ4nZ5IG7 Sonu Nigam reveals how demonetization affected singers | #RSMMA,0.6,0.8,POSITIVE
dee,darkdestinynme,"RT @niraj_bhaai: @YRDeshmukh what about demonetization ??hawa nikal gayi _Ÿ_‘_Ÿ_‘_Ÿ_‘",0,0,NEGATIVE
Michael Buehler,junkstorage4444,RT @thunderf00t: holy crap! just found out 'bout the 'skeptical youtubers' response to YT demonetization was -a hastag campaign. #kekistanâ€_,-0.75,0.65,NEGATIVE
QueenOfTheLibtards_Ÿ‘‘,Turd_OH,@thunderf00t #kekistan has nothing to do with demonetization.,0,0,NEGATIVE
Geopolitics Today,GeoPolToday,RT @markets: Demonetization continues to be a drag on the Indian economy https://t.co/sbo9GcpVzw via @DhwaniPandya https://t.co/KXeKIrImBf,-0.1,0.07,NEGATIVE
Rohit Kumar,rohitchoubey99,RT @E_P_W: #Demonetization will at best only partially and temporarily curb the operations in the #blackeconomy | EPW Editorial https://t.câ€_,0.3,0.53,POSITIVE
Dr.K.Prabhakar,profkprabhakar,@BrankoMilan Do you think inequality will come down with demonetization in India?,-0.16,0.29,NEGATIVE
Lenard Micro,lenard_yellow,RT @thunderf00t: holy crap! just found out 'bout the 'skeptical youtubers' response to YT demonetization was -a hastag campaign. #kekistanâ€_,-0.75,0.65,NEGATIVE
thunderf00t,thunderf00t,holy crap! just found out 'bout the 'skeptical youtubers' response to YT demonetization was -a hastag campaign. #kekistan #sueypark #screwed,-0.75,0.65,NEGATIVE
indianpeople,voiceofours,"@NarakendraModi @arunjaitley sir after demonetization such huge amt hold by IT dept chennai, why not candidate debarred to contest election",0.2,0.7,POSITIVE
Brad Shelton,Judo_Brad,@cenkuygur How bad is @TeamYouTube @YouTube new demonetization policies effecting @TheYoungTurks revenue stream?,-0.28,0.56,NEGATIVE
Project Truth,TheProjectTruth,"NOW I know why @TimesNow sounds like BJP TV, they removed Arnab for speaking against demonetization @IndiaToday Waiting for #republictv BANG",0,0,NEGATIVE
venu,vego458,"RT @SreeIyer1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://â€_",0.23,0.36,POSITIVE
Namo N,Jack5590,RT @Category5Moron: Demonetization has caused alienation in Kashmiris.,0,0,NEGATIVE
Aks Saini,Akssaini5,RT @Category5Moron: Demonetization has caused alienation in Kashmiris.,0,0,NEGATIVE
Shashi Tharoor Fans,FansShashi,RT @Category5Moron: Demonetization has caused alienation in Kashmiris.,0,0,NEGATIVE
Jai hind,JaiHind666,RT @Category5Moron: Demonetization has caused alienation in Kashmiris.,0,0,NEGATIVE
Anti AAP,AapAnti,RT @Category5Moron: Demonetization has caused alienation in Kashmiris.,0,0,NEGATIVE
Singham Rocks,5Singham,RT @Category5Moron: Demonetization has caused alienation in Kashmiris.,0,0,NEGATIVE
Indian,indian_blooded,RT @Category5Moron: Demonetization has caused alienation in Kashmiris.,0,0,NEGATIVE
surendra parashar,parashar_sk,In Tamilnaadu by election distributed money was Black or white? But govt. Told demonetization stopped black money,-0.11,0.29,NEGATIVE
Autoblogging Tool,Easy_Blogging,BEST CHEAP VPS #HOSTING https://t.co/fCofZMJCd6 #MakeMoney #DigitalMarketing | Silencing/ Starving Out the Opposition: The Demonetizationâ€_,0.7,0.5,POSITIVE
RAM_SETHU,RramachandranR,RT @Category5Moron: Demonetization has caused alienation in Kashmiris.,0,0,NEGATIVE
RaÃºl Carrillo,RaulACarrillo,RT @jp_koning: I wrote about U.S. military fintech during the Vietnam War... and its modern reappearance in India's demonetization https://â€_,0.05,0.2,POSITIVE
Suvalagna Chandra,SuvalagnaC,RT @Category5Moron: Demonetization has caused alienation in Kashmiris.,0,0,NEGATIVE
BeyondSadness,herolvl7,RT @MargaretsBelly: Another take on the YT demonetization. For me I now put YT on a much lower priority under IRL paid work. https://t.co/aâ€_,0.2,0.2,POSITIVE
Mar-A-Lago,MargaretsBelly,Another take on the YT demonetization. For me I now put YT on a much lower priority under IRL paid work. https://t.co/acKRGaCR4I,0.2,0.2,POSITIVE
Masala Chai,neha_jpn,@RecklessNinjaa I thought everything is back to normal.. Abhi BHI demonetization issue h kya ??,0.07,0.32,POSITIVE
SAKET SUNDRIA,saketsundria,RT @DhwaniPandya: India Oil Demand Shrinks 3rd Month Amid Demonetization Drag https://t.co/eU6hVH8QUj via @markets @saketsundria,-0.05,0.04,NEGATIVE
Peter Gilmour,GilmourINC,I liked a @YouTube video https://t.co/4WEtIJOMo8 YouTube Demonetization for Syrian Air strike Non Propagandist!,0.75,0.8,POSITIVE
Vembanat,Vishwapada,@SitaramYechury @unnycartoonist Nobody told you black money will be vanishing in one night;demonetization is signifâ€_ https://t.co/LCb3ckp1Fe,-0.17,0.43,NEGATIVE
PressCS,presscsnews,Over 2000 Bank Accounts opened Post-Demonetization under CBIÂ lens https://t.co/O2lZWpzbGf https://t.co/B2HwuRxBU2,0,0,NEGATIVE
Dhas.GK,dhasgk,@JM_Scindia Demonetization changed black money to white.Color of currency  onlychanged nothing else. Er counterfeits or terrorism curtailed,-0.17,0.43,NEGATIVE
Arjun Nair,Arjunar92,"@ashishtikoo Demonetization can be a success only if follow up measures are done correctly.There has been goofup in many places",0.27,0.5,POSITIVE
Sriram Ramanathan,sriramwrites,"@narendramodi sir, it's so so painful to see that one TN party can mobilize 90 cr after demonetization, when the ppl endured pain for india",-0.7,0.9,NEGATIVE
CardBuzzÂ® Business,cardtweet,Indian Diaspora Prepaid Cards Lead Government Demonetization Mandate https://t.co/ZI1rg08GGg #payments https://t.co/WU2vO8Uf1s,0,0,NEGATIVE
Dhas.GK,dhasgk,@OfficeOfRG Demonetization changed black money to white.Color of currency  onlychanged nothing else. Er counterfeits or terrorism curtailed,-0.17,0.43,NEGATIVE
InvestedIraq,InvestedIraq,"#India #Oil Demand Shrinks 3rd Month Amid De-monetization Drag #Gas #LPG #Economy https://t.co/Hbusyva7gR",-0.05,0.04,NEGATIVE
Rin,RINMichaelis,I'm trying to get down to the bottom of youtube's demonetization. Everyday it seems like the speculation that YT is going corporate is true.,0,0.38,NEGATIVE
Dhas.GK,dhasgk,@digvijaya_28 Demonetization changed black money to white.Color of currency  onlychanged nothing else. Er counterfeits orterrorism curtailed,-0.17,0.43,NEGATIVE
abdullahzule,abdullahzule,I liked a @YouTube video https://t.co/maSIy2Stsa Sonu Nigam reveals how demonetization affected singers | #RSMMA,0.6,0.8,POSITIVE
Dhas.GK,dhasgk,@ajaymaken Demonetization changed black money to white.Color of currency  onlychanged nothing else. Er counterfeits or terrorism curtailed,-0.17,0.43,NEGATIVE
Vijay Kumar,vijaysarabu,How many times has demonetization happened in India? https://t.co/XXa67JcL0j,0.5,0.5,POSITIVE
Dhas.GK,dhasgk,@WithPGV Demonetization changed black money to white.Color of currency  onlychanged nothing else. Er counterfeits or terrorism curtailed,-0.17,0.43,NEGATIVE
Dhas.GK,dhasgk,Demonetization changed all black money to white.Color of currency notes onlychanged nothing else. Either counterfeits or terrorism curtailed,-0.17,0.43,NEGATIVE
HollyBollyBuzz,hollybollybuzz,Vivaan Shah: Laali Ki Shaadi Mein Laaddoo Deewana Release Was Postponed Due To Demonetization https://t.co/pQP9Eo8RD4,-0.13,0.38,NEGATIVE
Brian Pennington,bfpennington,#India's Digital Payment Up 140x Post #Demonetization https://t.co/Oft7BGeIwy @CXOtodayAlerts #PCI,0,0,NEGATIVE
#SaffronDalit,SaffronDalit,.@karthickselvaa Demonetization is one of the steps to curb black money. Do your homework properly. Sensationalism à®µà¯‡à®£à¯çà®Ÿà®¿ à®…à®µà®®à®_à®©à®ªà¯çà®ªà®Ÿà®_à®_à¯€à®™à¯çà®•.,-0.08,0.27,NEGATIVE
Chandann,Chandann98,@ashokepandit @kailashkaushik8 Same anti demonetization gang at workk,0,0.13,NEGATIVE
à_®à__à_¨ à__à_¿à_•à_¨à__,kunal_parkar,RCB team is feeling the heat of Demonetization #KXIPvRCB,0,0,NEGATIVE
Mighty Indus River,sindhuriver,"RT @MonicaDubey: Govt claimed that demonetization will end Black Money, Terrorism &amp; Fake Currency.All 3 are still here and thriving.Only caâ€_",-0.33,0.72,NEGATIVE
choosenkaos2006,CHOOSENKAOS,I liked a @YouTube video https://t.co/gf04bToCie YouTube demonetization: Gun-related channels hit by demonetization campaign -,0.6,0.8,POSITIVE
Energy Flows,EnergyFlowNews,India Oil Demand Shrinks 3rd Month Amid Demonetization Drag https://t.co/J18DmSWqTA,-0.05,0.04,NEGATIVE
Amarendra Kumar Sing,amarendrabigb,"RT @geetv79: @MehekF The Demonetization Loot Came in Handy For #VoteChorBJP https://t.co/sQANkKTSqy",0.6,0.9,POSITIVE
deliverfrominsanity,DOlivr,"I liked a @YouTube video from @roamingmil https://t.co/iqiLR8e1T2 Totalitarian Social Media: Demonetization, Censorship &amp; Shadowbans",0.32,0.43,POSITIVE
Vijay Sardana,vijaysardana,"RT @ravishranjanshu: Discussion on demonetization in Jindal global university with @vijaysardana, KK Pandey, Pulin,tapan, Leon, punia.. httâ€_",0,0,NEGATIVE
NetCat Summaries,NetCatNews,#news #summary:  #india  #oil  #demand  #shrinks for third  #month amid  #demonetization  #drag https://t.co/Em3WwLFlA8,0,0,NEGATIVE
Othniel F Mijares S,parecerleer,India Oil Demand Shrinks 3rd Month Amid Demonetization Drag https://t.co/fZwusTxwiu,-0.05,0.04,NEGATIVE
Ankita Rai,rankita,RT @medianama: Ghost of demonetization returns with reports of cash crunch across the country https://t.co/hoX1AOMjhQ #Repost,0,0,NEGATIVE
Meghana,archimags,RT @medianama: Ghost of demonetization returns with reports of cash crunch across the country https://t.co/hoX1AOMjhQ #Repost,0,0,NEGATIVE
runtodaylight,runtodaylight,RT @jp_koning: I wrote about U.S. military fintech during the Vietnam War... and its modern reappearance in India's demonetization https://â€_,0.05,0.2,POSITIVE
